ID,Name,Stars,Forks,Open Issues,Closed Issues,PRs,Releases,Pushed At,Created At,Primary Language
MDEwOlJlcG9zaXRvcnkyNjIyOTYxMjI=,PaddleOCR,46670,7926,27,9417,3238,16,2025-02-22T23:31:37Z,2020-05-08T10:38:16Z,Python
MDEwOlJlcG9zaXRvcnkzNDMwMjY5OA==,serverless,46601,5622,1128,5319,5671,431,2025-02-17T18:02:13Z,2015-04-21T03:48:40Z,JavaScript
MDEwOlJlcG9zaXRvcnk0OTYwOTU4MQ==,PowerShell,46537,7276,989,11706,9028,181,2025-02-21T20:33:41Z,2016-01-13T23:41:35Z,C#
MDEwOlJlcG9zaXRvcnkzMjM5NjU2NTk=,alist,46536,5937,362,3612,953,124,2025-02-16T07:12:02Z,2020-12-23T17:40:29Z,Go
MDEwOlJlcG9zaXRvcnkxMzk4MjQ0MjM=,100-Days-Of-ML-Code,46471,10451,0,0,58,0,2023-12-29T07:57:53Z,2018-07-05T09:11:43Z,Unknown
MDEwOlJlcG9zaXRvcnkxNjQ0MTk2,julia,46467,5467,3992,20720,31178,171,2025-02-23T15:17:53Z,2011-04-21T07:01:50Z,Julia
MDEwOlJlcG9zaXRvcnk1MTUyMjg1,okhttp,46156,9076,145,3970,4390,0,2025-02-17T12:52:16Z,2012-07-23T13:42:55Z,Kotlin
MDEwOlJlcG9zaXRvcnk4MjIyNzU4NQ==,design-patterns-for-humans,45992,4331,5,47,87,0,2024-12-02T04:54:48Z,2017-02-16T21:24:39Z,Unknown
MDEwOlJlcG9zaXRvcnkxMzU3ODYwOTM=,react,45952,4103,4,212,499,0,2025-01-11T19:37:08Z,2018-06-02T04:08:16Z,JavaScript
R_kgDOHvxvHg,AFFiNE,45918,3020,343,2099,7249,423,2025-02-23T15:06:16Z,2022-07-31T18:45:21Z,TypeScript
MDEwOlJlcG9zaXRvcnk5ODAyOTU5Mg==,learn-regex,45901,6132,51,35,179,0,2025-02-05T18:51:04Z,2017-07-22T12:21:03Z,Unknown
MDEwOlJlcG9zaXRvcnkxMTE3NzkyOA==,Projects,45807,10072,41,33,119,0,2024-08-14T19:06:05Z,2013-07-04T13:37:27Z,Unknown
MDEwOlJlcG9zaXRvcnk0MTkxMjc5MQ==,v2ray-core,45781,8862,8,2576,625,247,2025-01-21T03:51:41Z,2015-09-04T11:42:53Z,Go
MDEwOlJlcG9zaXRvcnkxNjc1MjYyMA==,gogs,45509,4831,901,4216,2352,82,2025-02-13T02:52:18Z,2014-02-12T01:57:08Z,Go
MDEwOlJlcG9zaXRvcnkzMzc5MTc0Mw==,x64dbg,45466,2473,623,1918,864,2,2025-01-25T02:38:41Z,2015-04-11T20:48:23Z,C++
MDEwOlJlcG9zaXRvcnk4NjgxMzQ5,huginn,44985,3827,586,1568,1328,1,2025-02-22T18:57:57Z,2013-03-10T06:00:31Z,Ruby
MDEwOlJlcG9zaXRvcnk1MTE0ODc4MA==,architecture-samples,44783,11333,134,346,493,0,2025-02-21T13:35:25Z,2016-02-05T13:42:07Z,Kotlin
MDEwOlJlcG9zaXRvcnkyMjI3NTExMzE=,30-Days-Of-Python,44703,8179,53,75,394,0,2025-02-11T09:58:01Z,2019-11-19T17:24:16Z,Python
MDEwOlJlcG9zaXRvcnk1MjM5MTg1,quill,44680,3361,447,3262,782,95,2024-11-30T12:21:23Z,2012-07-30T23:23:18Z,TypeScript
MDEwOlJlcG9zaXRvcnk4NTgxMjc=,pandas,44665,17915,3618,23598,33731,109,2025-02-22T18:51:16Z,2010-08-24T01:37:33Z,Python
MDEwOlJlcG9zaXRvcnk3NzQxODU2,pixijs,44587,4767,375,5461,4473,283,2025-02-21T15:13:03Z,2013-01-21T22:40:50Z,TypeScript
MDEwOlJlcG9zaXRvcnkzMjE0NDA2,meteor,44572,5086,274,8879,4198,0,2025-02-21T10:53:29Z,2012-01-19T01:58:17Z,JavaScript
MDEwOlJlcG9zaXRvcnkxNTA2Mjg2OQ==,jest,44540,6434,272,7719,7413,203,2025-02-21T18:33:34Z,2013-12-10T00:18:04Z,TypeScript
MDEwOlJlcG9zaXRvcnkxMTE3MTU0OA==,json,44487,6781,50,2233,1170,44,2025-02-21T16:15:50Z,2013-07-04T08:47:49Z,C++
MDEwOlJlcG9zaXRvcnkyODE5NzUzMTA=,type-challenges,44460,4773,31358,3643,744,0,2025-02-14T04:01:10Z,2020-07-23T14:33:11Z,TypeScript
MDEwOlJlcG9zaXRvcnkxNTQyODQ4MA==,AdminLTE,44357,17730,129,2734,2716,75,2025-02-01T03:25:05Z,2013-12-25T02:52:40Z,Astro
MDEwOlJlcG9zaXRvcnkxNzcyODE2NA==,terraform,44226,9402,1809,19450,14927,349,2025-02-22T01:25:39Z,2014-03-13T22:25:48Z,Go
R_kgDOKXoMww,Deep-Live-Cam,44120,6425,12,634,142,4,2025-02-19T17:00:17Z,2023-09-24T13:19:31Z,Python
MDEwOlJlcG9zaXRvcnkyOTg4NzQ5OQ==,open-source-ios-apps,44023,5325,0,300,1388,37,2025-02-21T13:48:20Z,2015-01-26T23:32:34Z,Unknown
MDEwOlJlcG9zaXRvcnkyMjk3NjQ0NjU=,30-Days-Of-JavaScript,43980,9643,109,59,654,0,2025-02-11T09:46:11Z,2019-12-23T14:07:40Z,JavaScript
MDEwOlJlcG9zaXRvcnk2NTM4ODkxNw==,PythonDataScienceHandbook,43926,17013,121,78,208,0,2024-06-26T19:17:33Z,2016-08-10T14:24:36Z,Jupyter Notebook
MDEwOlJlcG9zaXRvcnkyMDc2NDUwODM=,query,43915,2995,49,1981,3007,1000,2025-02-23T08:46:54Z,2019-09-10T19:23:58Z,TypeScript
MDEwOlJlcG9zaXRvcnk0MDI4NjAxNzU=,fuels-ts,43900,1356,85,1315,2282,143,2025-02-21T19:37:36Z,2021-09-03T18:11:03Z,TypeScript
R_kgDOHm9BJA,pocketbase,43891,2095,20,1699,249,195,2025-02-21T16:11:59Z,2022-07-05T06:06:21Z,Go
R_kgDOGTqqwA,fuels-rs,43890,1345,83,551,960,110,2025-02-22T11:50:12Z,2021-10-31T22:33:54Z,Rust
MDEwOlJlcG9zaXRvcnk2MjM2NzU1OA==,hyper,43730,3385,919,2868,4144,88,2024-08-14T03:32:57Z,2016-07-01T06:01:21Z,TypeScript
MDEwOlJlcG9zaXRvcnk5OTU5ODU5NQ==,parcel,43675,2213,515,4902,3349,39,2025-02-20T18:12:42Z,2017-08-07T16:36:47Z,JavaScript
MDEwOlJlcG9zaXRvcnkyNTUzNzg4MTY=,htmx,43664,1406,556,931,1323,24,2025-02-22T07:29:58Z,2020-04-13T16:17:51Z,JavaScript
MDEwOlJlcG9zaXRvcnk2MTg5MzM5OQ==,awesome-react-components,43627,3436,7,44,392,0,2024-08-12T13:52:53Z,2016-06-24T15:19:33Z,Unknown
MDEwOlJlcG9zaXRvcnkzNjQ0NzQzMzU=,zx,43625,1106,11,454,509,79,2025-02-23T14:02:18Z,2021-05-05T05:50:01Z,JavaScript
MDEwOlJlcG9zaXRvcnk0NTk4NjE2Mg==,TensorFlow-Examples,43539,14414,166,70,172,0,2024-07-26T19:46:13Z,2015-11-11T14:21:19Z,Jupyter Notebook
MDEwOlJlcG9zaXRvcnk1MjcxODgy,build-web-application-with-golang,43440,10486,121,182,899,0,2024-05-12T00:47:46Z,2012-08-02T11:49:35Z,Go
MDEwOlJlcG9zaXRvcnkyNDU2MDMwNw==,babel,43424,5592,630,8289,7404,426,2025-02-23T13:12:47Z,2014-09-28T13:38:23Z,TypeScript
R_kgDOKFVBpg,Fooocus,43383,6155,200,1366,679,21,2025-01-24T10:55:35Z,2023-08-09T18:43:40Z,Python
MDEwOlJlcG9zaXRvcnk4OTIyNzU=,retrofit,43327,7191,123,2608,1460,2,2025-02-13T20:31:08Z,2010-09-06T21:39:43Z,HTML
MDEwOlJlcG9zaXRvcnk0MTA1ODA1NA==,CppCoreGuidelines,43312,5348,245,951,1043,4,2025-01-16T22:10:15Z,2015-08-19T20:22:52Z,CSS
MDEwOlJlcG9zaXRvcnk3NTY5NTc4,discourse,43298,8118,0,0,30897,0,2025-02-22T17:45:00Z,2013-01-12T00:25:55Z,Ruby
MDEwOlJlcG9zaXRvcnkxMDg2NTQzNg==,frontend-dev-bookmarks,43263,4793,25,82,337,1,2024-05-21T10:56:58Z,2013-06-22T13:23:55Z,Unknown
MDEwOlJlcG9zaXRvcnk4ODU5NDc0,jadx,42914,4935,409,1388,600,30,2025-02-22T21:04:36Z,2013-03-18T17:08:21Z,Java
MDEwOlJlcG9zaXRvcnkxMDkzNDMwOTg=,open-source-mac-os-apps,42874,2286,48,158,694,0,2024-10-15T21:28:27Z,2017-11-03T02:35:33Z,Unknown
MDEwOlJlcG9zaXRvcnkyMTY0ODAwMQ==,awesome-java,42843,6964,2,133,975,0,2025-01-31T17:22:54Z,2014-07-09T10:12:43Z,Unknown
R_kgDOIpvk-w,text-generation-webui,42607,5353,212,3586,1788,58,2025-02-18T15:02:52Z,2022-12-21T04:17:37Z,Python
MDEwOlJlcG9zaXRvcnk1MzIzODgxMw==,brew,42597,9935,73,4553,13860,411,2025-02-23T06:02:30Z,2016-03-06T05:08:38Z,Ruby
MDEwOlJlcG9zaXRvcnkxNTQ5NTA5MjU=,react-use,42555,3151,343,244,2031,256,2025-02-23T08:56:32Z,2018-10-27T10:16:05Z,TypeScript
MDEwOlJlcG9zaXRvcnkyNzcyOTg4MA==,grpc,42495,10490,674,10925,26926,338,2025-02-23T04:18:19Z,2014-12-08T18:58:53Z,C++
MDEwOlJlcG9zaXRvcnkxNzQwMzgwMzE=,react-hook-form,42493,2113,38,4605,2482,564,2025-02-22T23:24:40Z,2019-03-05T23:47:10Z,TypeScript
MDEwOlJlcG9zaXRvcnkyMDIzNjc2MTU=,lx-music-desktop,42442,6104,816,1183,154,109,2025-02-22T07:37:49Z,2019-08-14T14:31:08Z,TypeScript
MDEwOlJlcG9zaXRvcnk2MjgxMjI2MQ==,kubernetes-the-hard-way,42417,8864,121,300,426,0,2024-11-21T06:03:00Z,2016-07-07T14:15:27Z,Unknown
MDEwOlJlcG9zaXRvcnkxMTczNzI4MDY=,front-end-interview-handbook,42386,5390,13,87,360,0,2025-02-17T12:16:35Z,2018-01-13T19:40:08Z,MDX
MDEwOlJlcG9zaXRvcnkxODczMzU4MTA=,lazydocker,42176,1324,157,185,265,42,2024-12-22T10:43:30Z,2019-05-18T08:53:50Z,Go
MDEwOlJlcG9zaXRvcnk5MzExMzU=,Leaflet,42122,5731,415,4804,4167,31,2025-02-20T09:37:38Z,2010-09-22T16:57:44Z,JavaScript
MDEwOlJlcG9zaXRvcnkzNTg2NjY5NA==,Rocket.Chat,42022,11086,2527,13606,17732,1000,2025-02-21T22:07:25Z,2015-05-19T07:36:09Z,TypeScript
MDEwOlJlcG9zaXRvcnkyMjExOTcyMQ==,git-flight-rules,42010,3124,18,55,291,0,2024-08-27T02:17:08Z,2014-07-22T20:35:09Z,Unknown
MDEwOlJlcG9zaXRvcnkxMjE4OTg3MTc=,vaultwarden,42009,1958,11,2196,1076,69,2025-02-19T09:41:00Z,2018-02-17T22:40:20Z,Rust
MDEwOlJlcG9zaXRvcnkxMDE4NzA4Mg==,pm2,41936,2566,964,4073,900,124,2025-02-21T07:02:00Z,2013-05-21T03:25:25Z,JavaScript
MDEwOlJlcG9zaXRvcnk0NDY2MjY2OQ==,dbeaver,41872,3555,2838,15615,6365,218,2025-02-22T13:33:11Z,2015-10-21T08:26:28Z,Java
MDEwOlJlcG9zaXRvcnkxMTAwNTg4NTY=,awesome-cheatsheets,41698,6094,35,57,312,0,2024-08-24T21:07:02Z,2017-11-09T02:47:15Z,JavaScript
MDEwOlJlcG9zaXRvcnkyMjQ1ODI1OQ==,Alamofire,41696,7483,37,2743,1117,102,2025-01-07T12:29:07Z,2014-07-31T05:56:19Z,Swift
MDEwOlJlcG9zaXRvcnk4MDI3NjM5MQ==,edex-ui,41628,2641,6,553,475,29,2021-10-19T22:38:47Z,2017-01-28T09:35:02Z,JavaScript
MDEwOlJlcG9zaXRvcnkxNTkxNTI5MDQ=,JeecgBoot,41614,14974,37,6757,317,53,2025-02-20T09:57:47Z,2018-11-26T10:40:00Z,Java
R_kgDOJodxvg,LLaMA-Factory,41511,5042,291,5693,578,32,2025-02-20T12:32:37Z,2023-05-28T10:09:12Z,Python
MDEwOlJlcG9zaXRvcnk2MDYzMDg0NA==,monaco-editor,41505,3628,617,3134,637,91,2025-02-04T09:25:23Z,2016-06-07T16:56:31Z,JavaScript
MDEwOlJlcG9zaXRvcnk0OTk3MDY0Mg==,yarn,41503,2676,1867,4730,2359,152,2025-02-12T23:47:51Z,2016-01-19T17:39:16Z,JavaScript
MDEwOlJlcG9zaXRvcnkxMzYwNjIyNDA=,awesome-design-patterns,41358,2913,10,5,54,0,2024-10-25T19:57:00Z,2018-06-04T17:47:48Z,Unknown
MDEwOlJlcG9zaXRvcnk0ODYxMDY2Mg==,acme.sh,41270,5090,1011,2171,2152,44,2025-02-23T08:28:20Z,2015-12-26T12:56:33Z,Shell
MDEwOlJlcG9zaXRvcnkxOTI5MjU4MzM=,prisma,41250,1606,2204,8677,8303,209,2025-02-23T16:57:13Z,2019-06-20T13:33:47Z,TypeScript
R_kgDOMCtNDQ,FreeDomain,41154,924,0,0,11,0,2025-02-21T15:27:38Z,2024-05-30T13:23:00Z,HTML
MDEwOlJlcG9zaXRvcnkxMzU2MTQwNjk=,reactjs-interview-questions,41096,8758,6,101,238,0,2025-02-13T20:31:42Z,2018-05-31T17:17:01Z,JavaScript
R_kgDOLEzKcw,GPT-SoVITS,41054,4509,704,815,477,1,2025-02-23T12:28:53Z,2024-01-14T18:05:21Z,Python
MDEwOlJlcG9zaXRvcnk3NzE4OTA0Mw==,vue2-elm,41053,12224,116,512,50,0,2023-12-09T04:55:06Z,2016-12-23T01:49:20Z,Vue
R_kgDOJI72qw,ChatGLM-6B,41025,5155,556,749,122,0,2024-06-27T04:05:25Z,2023-03-13T12:00:18Z,Python
MDEwOlJlcG9zaXRvcnkxNDE5NDE3NA==,what-happens-when,41014,5544,237,53,2203,0,2024-08-19T13:02:25Z,2013-11-07T04:30:06Z,Unknown
MDEwOlJlcG9zaXRvcnk0NTc4MDAy,python-patterns,40974,6726,11,78,331,0,2024-09-05T20:53:59Z,2012-06-06T21:02:35Z,Python
MDEwOlJlcG9zaXRvcnkzMDIwMzkzNQ==,metabase,40937,5240,3841,17834,32391,619,2025-02-23T04:26:09Z,2015-02-02T19:25:47Z,Clojure
R_kgDOKbIFZQ,uv,40930,1140,1229,4110,6365,157,2025-02-23T16:33:36Z,2023-10-02T20:24:11Z,Rust
MDEwOlJlcG9zaXRvcnk1NjI1NDY0,pyenv,40882,3095,64,1748,1143,120,2025-02-14T06:48:24Z,2012-08-31T06:57:52Z,Roff
MDEwOlJlcG9zaXRvcnkxOTc0NTAwNA==,odoo,40794,25472,3029,15013,179015,0,2025-02-23T16:53:29Z,2014-05-13T15:38:58Z,Python
MDEwOlJlcG9zaXRvcnk0NzEwOTIw,dubbo,40738,23645,794,6339,7719,107,2025-02-21T02:31:50Z,2012-06-19T07:56:02Z,Java
MDEwOlJlcG9zaXRvcnk2NTc5NDI5Mg==,styled-components,40678,2463,285,2639,1329,172,2025-02-05T16:23:53Z,2016-08-16T06:41:32Z,TypeScript
MDEwOlJlcG9zaXRvcnkxNzE2NTY1OA==,spark,40590,27210,0,0,50015,0,2025-02-23T09:51:30Z,2014-02-25T08:00:08Z,Scala
MDEwOlJlcG9zaXRvcnkzNzIxMjI0,swiper,40564,9677,168,5485,866,81,2025-02-17T19:28:53Z,2012-03-14T19:11:45Z,JavaScript
MDEwOlJlcG9zaXRvcnkzMTAwMTIx,nw.js,40493,3817,930,6430,842,0,2025-02-19T16:28:41Z,2012-01-04T06:21:10Z,JavaScript
R_kgDOJ-2MVA,LLMs-from-scratch,40471,5396,0,120,314,0,2025-02-20T17:56:54Z,2023-07-23T18:15:57Z,Jupyter Notebook
MDEwOlJlcG9zaXRvcnkxNDA2ODc0MzA=,uni-app,40440,3637,1054,3638,501,0,2025-02-22T12:32:34Z,2018-07-12T08:52:39Z,JavaScript
MDEwOlJlcG9zaXRvcnkyMzc3OTEwNzc=,diagrams,40324,2552,306,213,550,43,2025-02-23T14:47:59Z,2020-02-02T15:23:24Z,Python
R_kgDOGStmJA,ColossalAI,40323,4435,408,1280,4277,48,2025-02-23T14:54:38Z,2021-10-28T16:19:44Z,Python
MDEwOlJlcG9zaXRvcnkxOTY4MTM3NTA=,CPlusPlusThings,40256,8504,8,218,120,0,2024-06-14T01:58:36Z,2019-07-14T08:45:45Z,C++
MDEwOlJlcG9zaXRvcnk2Nzk2MjY0OA==,vuetify,40250,6927,524,13945,5529,577,2025-02-23T03:05:16Z,2016-09-12T00:39:35Z,TypeScript
R_kgDOK_txHA,maybe,40215,2855,36,526,1073,25,2025-02-21T22:12:07Z,2024-01-01T22:23:46Z,Ruby
MDEwOlJlcG9zaXRvcnkyNjc4MzI5NQ==,kong,40203,4797,55,4420,8563,144,2025-02-22T02:10:03Z,2014-11-17T23:56:08Z,Lua
R_kgDOIfhljw,stablediffusion,40178,5124,242,76,96,0,2024-10-10T21:28:57Z,2022-11-23T23:59:50Z,Python
MDEwOlJlcG9zaXRvcnk4MzExOTQzMQ==,ailearning,40163,11192,2,126,533,2,2024-11-12T16:21:55Z,2017-02-25T08:53:02Z,Python
MDEwOlJlcG9zaXRvcnk4NzMzMjg=,sentry,40080,4213,2106,12511,69811,145,2025-02-23T08:23:53Z,2010-08-30T22:06:41Z,Python
R_kgDOKInPBw,autogen,40038,5823,516,1965,2624,75,2025-02-23T16:36:39Z,2023-08-18T11:43:45Z,Python
MDEwOlJlcG9zaXRvcnk1OTIzMjE1,hexo,40010,4846,78,3887,1301,114,2025-02-13T03:08:31Z,2012-09-23T15:17:08Z,TypeScript
MDEwOlJlcG9zaXRvcnkyNzQ0Mjk2Nw==,fastlane,39914,5664,613,12472,7538,548,2025-02-22T09:58:17Z,2014-12-02T17:00:38Z,Ruby
MDEwOlJlcG9zaXRvcnkxMjUyNjYzMjg=,black,39793,2464,343,2325,1861,46,2025-02-20T23:27:23Z,2018-03-14T19:54:45Z,Python
MDEwOlJlcG9zaXRvcnkyNDI2ODEyNw==,nvm-windows,39607,3424,75,817,193,23,2025-01-08T10:38:22Z,2014-09-20T16:37:28Z,Go
R_kgDOIr0o8Q,nanoGPT,39541,6267,219,105,236,0,2024-12-09T23:53:04Z,2022-12-28T00:51:12Z,Python
MDEwOlJlcG9zaXRvcnkxMjU3NDM0NA==,cobra,39502,2846,209,971,1047,24,2025-02-21T12:46:14Z,2013-09-03T20:40:26Z,Go
MDEwOlJlcG9zaXRvcnk3NjgzODAxNw==,iina,39482,2545,1729,2305,1183,44,2025-02-20T03:35:04Z,2016-12-19T07:18:45Z,Swift
R_kgDOK4sStA,ragflow,39407,3461,1085,1486,2425,21,2025-02-21T13:09:25Z,2023-12-12T06:13:13Z,TypeScript
MDEwOlJlcG9zaXRvcnkyOTIxOTI0Mw==,fanqiang,39230,7190,321,458,11,3,2025-02-20T05:34:33Z,2015-01-14T00:34:25Z,Kotlin
MDEwOlJlcG9zaXRvcnk0NDgwNDIxNg==,termux-app,39185,4042,358,2407,452,91,2025-01-24T21:32:02Z,2015-10-23T09:42:46Z,Java
R_kgDOIWuq5w,llama_index,39181,5484,661,5244,6725,360,2025-02-22T08:01:12Z,2022-11-02T04:24:54Z,Python
MDEwOlJlcG9zaXRvcnk2MDI0NjM1OQ==,ClickHouse,39145,6939,3808,19014,53015,626,2025-02-23T16:09:18Z,2016-06-02T08:28:18Z,C++
MDEwOlJlcG9zaXRvcnk5MDU2MzU4NQ==,cheat.sh,38981,1769,120,131,160,0,2025-02-01T13:32:00Z,2017-05-07T21:40:56Z,Python
R_kgDOI7xefg,vllm,38975,5366,1289,5384,6513,50,2025-02-23T14:47:24Z,2023-02-09T11:23:20Z,Python
MDEwOlJlcG9zaXRvcnkzNjU3Mzk4MTI=,tldraw,38957,2365,276,1165,3327,59,2025-02-23T09:37:58Z,2021-05-09T11:48:37Z,TypeScript
MDEwOlJlcG9zaXRvcnkzMzg4NDg5MQ==,airflow,38897,14324,1115,9648,31333,93,2025-02-23T14:47:30Z,2015-04-13T18:04:58Z,Python
MDEwOlJlcG9zaXRvcnkyMzk3NDE0OQ==,materialize,38868,4547,624,4599,1443,41,2025-02-19T22:19:11Z,2014-09-12T19:35:38Z,JavaScript
MDEwOlJlcG9zaXRvcnk3MDkwNTQ3OA==,Deep-Learning-Papers-Reading-Roadmap,38788,6710,50,5,93,0,2022-11-27T13:18:32Z,2016-10-14T11:49:48Z,Python
MDEwOlJlcG9zaXRvcnkxMTk4MTEwMTA=,tabler,38770,4047,40,923,975,47,2025-02-19T02:24:29Z,2018-02-01T09:08:59Z,HTML
MDEwOlJlcG9zaXRvcnkxOTAzNTIy,php-src,38699,7596,774,3054,13891,7,2025-02-23T16:02:55Z,2011-06-16T01:52:25Z,C
MDEwOlJlcG9zaXRvcnkxNTQ3NDc1Nzc=,bert,38698,9297,790,354,210,0,2024-07-23T23:39:41Z,2018-10-25T22:57:34Z,Python
R_kgDONO810w,markitdown,38680,1778,134,37,148,3,2025-02-21T18:31:38Z,2024-11-13T19:56:40Z,HTML
MDEwOlJlcG9zaXRvcnkxODY3MzMwOTU=,v2rayNG,38634,5383,11,3131,618,227,2025-02-22T09:22:39Z,2019-05-15T02:15:31Z,Kotlin
MDEwOlJlcG9zaXRvcnkxMDQzMzc3NzM=,chinese-independent-developer,38599,3035,1,161,302,0,2025-02-23T13:47:17Z,2017-09-21T11:08:23Z,Unknown
MDEwOlJlcG9zaXRvcnk2MTEzNzE1Mw==,esbuild,38590,1170,482,3131,440,292,2025-02-08T03:16:11Z,2016-06-14T16:08:50Z,Go
MDEwOlJlcG9zaXRvcnkyMDI4OTA3Nzg=,chakra-ui,38573,3323,7,3968,3640,1000,2025-02-23T13:28:25Z,2019-08-17T14:27:54Z,TypeScript
R_kgDOJrGO5A,anything-llm,38561,3676,219,1925,1098,11,2025-02-21T07:09:36Z,2023-06-04T02:29:14Z,JavaScript
MDEwOlJlcG9zaXRvcnk2NjcwMDY=,video.js,38449,7338,540,4792,3213,328,2025-02-22T00:52:47Z,2010-05-14T18:45:10Z,JavaScript
MDEwOlJlcG9zaXRvcnkzNzc0MzI4,wrk,38446,2911,143,262,131,0,2023-12-30T10:33:51Z,2012-03-20T11:12:28Z,C
MDEwOlJlcG9zaXRvcnkyMTI2MTMwNDk=,cli,38349,5983,708,3931,3148,156,2025-02-21T17:30:00Z,2019-10-03T15:24:53Z,Go
MDEwOlJlcG9zaXRvcnkzMTMzMzA5OTg=,50projects50days,38267,9175,0,0,196,0,2025-02-18T15:53:36Z,2020-11-16T14:39:01Z,CSS
MDEwOlJlcG9zaXRvcnkxNTYxNTcwNTU=,Made-With-ML,38213,5794,16,57,191,0,2024-08-18T04:34:15Z,2018-11-05T03:44:27Z,Jupyter Notebook
MDEwOlJlcG9zaXRvcnkyMzQ3OTg2NzU=,bevy,38064,3698,2102,4242,9966,35,2025-02-23T09:07:29Z,2020-01-18T21:13:55Z,Rust
MDEwOlJlcG9zaXRvcnk1MTk4MzI=,mitmproxy,38013,3995,322,3145,3112,72,2025-02-19T22:02:15Z,2010-02-16T04:10:13Z,Python
R_kgDOIEMdig,whisper.cpp,37980,3814,816,715,835,24,2025-02-19T09:01:34Z,2022-09-25T18:26:37Z,C++
MDEwOlJlcG9zaXRvcnk0MTk4NjM2OQ==,tidb,37967,5802,3746,16360,39447,205,2025-02-21T10:47:54Z,2015-09-06T04:01:52Z,Go
MDEwOlJlcG9zaXRvcnk5MjgwNzYxNg==,English-level-up-tips,37962,4046,27,72,38,0,2024-07-13T17:58:27Z,2017-05-30T07:18:52Z,HTML
MDEwOlJlcG9zaXRvcnkyNjU2MTI0NDA=,TTS,37925,4485,10,1140,752,98,2024-08-16T12:07:14Z,2020-05-20T15:45:28Z,Python
R_kgDOJLWfsQ,FastChat,37898,4478,801,1063,1203,14,2025-02-21T05:50:34Z,2023-03-19T00:18:02Z,Python
MDEwOlJlcG9zaXRvcnkzNTk2OTA2MQ==,styleguide,37872,12863,108,235,458,0,2025-02-21T20:58:30Z,2015-05-20T19:18:59Z,HTML
MDEwOlJlcG9zaXRvcnk2MjE1NjQwMw==,zju-icicles,37864,9278,10,68,261,0,2025-02-21T20:29:20Z,2016-06-28T16:17:32Z,HTML
MDEwOlJlcG9zaXRvcnkyMTA3MDI0Mjc=,typst,37836,1009,736,2244,1931,21,2025-02-23T11:35:27Z,2019-09-24T21:41:56Z,Rust
MDEwOlJlcG9zaXRvcnkxOTE0ODk0OQ==,MPAndroidChart,37822,8859,2063,2894,510,44,2024-08-20T14:01:30Z,2014-04-25T14:29:47Z,Java
MDEwOlJlcG9zaXRvcnkzMDY1NDU0,impress.js,37716,6528,55,426,384,15,2025-02-05T00:05:56Z,2011-12-28T22:23:19Z,JavaScript
MDEwOlJlcG9zaXRvcnkyMDQwODY4NjI=,streamlit,37706,3217,949,3879,5548,92,2025-02-23T16:01:07Z,2019-08-24T00:14:52Z,Python
MDEwOlJlcG9zaXRvcnkzMzI4ODA2ODk=,coolify,37629,2176,393,1899,1711,589,2025-02-22T12:32:15Z,2021-01-25T20:54:01Z,PHP
MDEwOlJlcG9zaXRvcnkyODA1Njc1Nzk=,EasySpider,37610,4601,162,446,67,10,2025-02-17T13:12:26Z,2020-07-18T02:41:27Z,JavaScript
MDEwOlJlcG9zaXRvcnk5MzkzNzU5,phaser,37582,7057,71,4398,2408,164,2025-02-22T01:48:03Z,2013-04-12T12:27:51Z,JavaScript
MDEwOlJlcG9zaXRvcnkxMzg1NTQ3Ng==,gorm,37572,3706,407,5474,1369,2,2025-02-13T06:16:26Z,2013-10-25T08:31:38Z,Go
MDEwOlJlcG9zaXRvcnk0MDI3NjI3NA==,zig,37571,2681,3065,8991,10843,18,2025-02-23T11:25:35Z,2015-08-06T00:51:28Z,Zig
MDEwOlJlcG9zaXRvcnk2NTc1MDI0MQ==,expo,37566,6054,510,15212,18125,0,2025-02-23T16:23:32Z,2016-08-15T17:14:25Z,TypeScript
MDEwOlJlcG9zaXRvcnkyNDAyMTUzMTQ=,awesome-compose,37532,6839,83,40,419,0,2025-01-16T20:51:46Z,2020-02-13T08:51:42Z,HTML
MDEwOlJlcG9zaXRvcnk0MDk5NzQ4Mg==,vim,37517,5511,1460,7089,7988,0,2025-02-23T15:03:57Z,2015-08-18T21:03:56Z,Vim Script
R_kgDOIwXaJw,WeChatMsg,37469,3842,61,387,90,33,2025-01-02T13:14:29Z,2023-01-11T05:03:49Z,Python
MDEwOlJlcG9zaXRvcnkxNjEwMTIwMTk=,jellyfin,37391,3299,414,6355,5526,85,2025-02-23T12:55:13Z,2018-12-09T06:36:45Z,C#
R_kgDOJibVLQ,quivr,37358,3594,29,1499,2036,354,2025-02-12T17:14:51Z,2023-05-12T23:53:30Z,Python
MDEwOlJlcG9zaXRvcnkyNzAxNzE1Njc=,free,37316,5306,504,189,16,0,2024-08-20T09:43:55Z,2020-06-07T02:48:33Z,Unknown
MDEwOlJlcG9zaXRvcnk5ODc3MTExMA==,TrafficMonitor,37278,3215,1110,678,80,26,2025-02-22T09:34:12Z,2017-07-30T02:51:17Z,C++
R_kgDOIm2Jlg,Open-Assistant,37244,3207,226,1417,1965,127,2024-08-17T01:55:35Z,2022-12-13T05:24:17Z,Python
R_kgDOGgFgVA,memos,37193,2666,20,2188,1816,75,2025-02-22T12:48:39Z,2021-12-08T15:30:18Z,Go
